MEASURED_IN_DATE,WELL_NAME,OIL_RATE_5_days_ago,OIL_RATE_4_days_ago,OIL_RATE_3_days_ago,OIL_RATE_2_days_ago,OIL_RATE_1_days_ago,TARGET_OIL_RATE
2021-07-21,1,33.599999999999994,33.599999999999994,33.599999999999994,33.599999999999994,33.599999999999994,31.91999999999999
2021-07-22,1,33.599999999999994,33.599999999999994,33.599999999999994,33.599999999999994,31.91999999999999,31.91999999999999
2021-07-23,1,33.599999999999994,33.599999999999994,33.599999999999994,31.91999999999999,31.91999999999999,31.72999999999999
2021-07-24,1,33.599999999999994,33.599999999999994,31.91999999999999,31.91999999999999,31.72999999999999,31.72999999999999
2021-07-25,1,33.599999999999994,31.91999999999999,31.91999999999999,31.72999999999999,31.72999999999999,31.72999999999999
2021-07-26,1,31.91999999999999,31.91999999999999,31.72999999999999,31.72999999999999,31.72999999999999,31.539999999999992
2021-07-27,1,31.91999999999999,31.72999999999999,31.72999999999999,31.72999999999999,31.539999999999992,31.72999999999999
2021-07-28,1,31.72999999999999,31.72999999999999,31.72999999999999,31.539999999999992,31.72999999999999,31.72999999999999
2021-07-29,1,31.72999999999999,31.72999999999999,31.539999999999992,31.72999999999999,31.72999999999999,31.91999999999999
2021-07-30,1,31.72999999999999,31.539999999999992,31.72999999999999,31.72999999999999,31.91999999999999,32.10999999999999
2021-07-31,1,31.539999999999992,31.72999999999999,31.72999999999999,31.91999999999999,32.10999999999999,31.91999999999999
2021-08-01,1,31.72999999999999,31.72999999999999,31.91999999999999,32.10999999999999,31.91999999999999,31.91999999999999
2021-08-02,1,31.72999999999999,31.91999999999999,32.10999999999999,31.91999999999999,31.91999999999999,31.91999999999999
2021-08-03,1,31.91999999999999,32.10999999999999,31.91999999999999,31.91999999999999,31.91999999999999,31.72999999999999
2021-08-04,1,32.10999999999999,31.91999999999999,31.91999999999999,31.91999999999999,31.72999999999999,31.72999999999999
2021-08-05,1,31.91999999999999,31.91999999999999,31.91999999999999,31.72999999999999,31.72999999999999,31.72999999999999
2021-08-06,1,31.91999999999999,31.91999999999999,31.72999999999999,31.72999999999999,31.72999999999999,30.06000000000001
2021-08-07,1,31.91999999999999,31.72999999999999,31.72999999999999,31.72999999999999,30.06000000000001,29.88000000000001
2021-08-08,1,31.72999999999999,31.72999999999999,31.72999999999999,30.06000000000001,29.88000000000001,29.700000000000006
2021-08-09,1,31.72999999999999,31.72999999999999,30.06000000000001,29.88000000000001,29.700000000000006,29.700000000000006
2021-08-10,1,31.72999999999999,30.06000000000001,29.88000000000001,29.700000000000006,29.700000000000006,29.160000000000007
2021-08-11,1,30.06000000000001,29.88000000000001,29.700000000000006,29.700000000000006,29.160000000000007,29.160000000000007
2021-08-12,1,29.88000000000001,29.700000000000006,29.700000000000006,29.160000000000007,29.160000000000007,28.980000000000008
2021-08-13,1,29.700000000000006,29.700000000000006,29.160000000000007,29.160000000000007,28.980000000000008,30.589999999999996
2021-08-14,1,29.700000000000006,29.160000000000007,29.160000000000007,28.980000000000008,30.589999999999996,30.39999999999999
2021-08-15,1,29.160000000000007,29.160000000000007,28.980000000000008,30.589999999999996,30.39999999999999,30.39999999999999
2021-08-16,1,29.160000000000007,28.980000000000008,30.589999999999996,30.39999999999999,30.39999999999999,30.39999999999999
2021-08-17,1,28.980000000000008,30.589999999999996,30.39999999999999,30.39999999999999,30.39999999999999,30.20999999999999
2021-08-18,1,30.589999999999996,30.39999999999999,30.39999999999999,30.39999999999999,30.20999999999999,28.620000000000008
2021-08-19,1,30.39999999999999,30.39999999999999,30.39999999999999,30.20999999999999,28.620000000000008,28.620000000000008
2021-08-20,1,30.39999999999999,30.39999999999999,30.20999999999999,28.620000000000008,28.620000000000008,28.620000000000008
2021-08-21,1,30.39999999999999,30.20999999999999,28.620000000000008,28.620000000000008,28.620000000000008,28.980000000000008
2021-08-22,1,30.20999999999999,28.620000000000008,28.620000000000008,28.620000000000008,28.980000000000008,28.620000000000008
2021-08-23,1,28.620000000000008,28.620000000000008,28.620000000000008,28.980000000000008,28.620000000000008,28.44000000000001
2021-08-24,1,28.620000000000008,28.620000000000008,28.980000000000008,28.620000000000008,28.44000000000001,28.26000000000001
2021-08-25,1,28.620000000000008,28.980000000000008,28.620000000000008,28.44000000000001,28.26000000000001,26.690000000000005
2021-08-26,1,28.980000000000008,28.620000000000008,28.44000000000001,28.26000000000001,26.690000000000005,26.690000000000005
2021-08-27,1,28.620000000000008,28.44000000000001,28.26000000000001,26.690000000000005,26.690000000000005,23.4
2021-08-28,1,28.44000000000001,28.26000000000001,26.690000000000005,26.690000000000005,23.4,23.250000000000004
2021-08-29,1,28.26000000000001,26.690000000000005,26.690000000000005,23.4,23.250000000000004,22.950000000000003
2021-08-30,1,26.690000000000005,26.690000000000005,23.4,23.250000000000004,22.950000000000003,22.800000000000004
2021-08-31,1,26.690000000000005,23.4,23.250000000000004,22.950000000000003,22.800000000000004,23.100000000000005
2021-09-01,1,23.4,23.250000000000004,22.950000000000003,22.800000000000004,23.100000000000005,22.800000000000004
2021-09-02,1,23.250000000000004,22.950000000000003,22.800000000000004,23.100000000000005,22.800000000000004,22.65
2021-09-03,1,22.950000000000003,22.800000000000004,23.100000000000005,22.800000000000004,22.65,22.65
2021-09-04,1,22.800000000000004,23.100000000000005,22.800000000000004,22.65,22.65,22.65
2021-09-05,1,23.100000000000005,22.800000000000004,22.65,22.65,22.65,22.500000000000004
2021-09-06,1,22.800000000000004,22.65,22.65,22.65,22.500000000000004,22.800000000000004
2021-09-07,1,22.65,22.65,22.65,22.500000000000004,22.800000000000004,22.800000000000004
2021-09-08,1,22.65,22.65,22.500000000000004,22.800000000000004,22.800000000000004,22.800000000000004
2021-09-09,1,22.65,22.500000000000004,22.800000000000004,22.800000000000004,22.800000000000004,22.65
2021-09-10,1,22.500000000000004,22.800000000000004,22.800000000000004,22.800000000000004,22.65,22.65
2021-09-11,1,22.800000000000004,22.800000000000004,22.800000000000004,22.65,22.65,22.500000000000004
2021-09-12,1,22.800000000000004,22.800000000000004,22.65,22.65,22.500000000000004,22.65
2021-09-13,1,22.800000000000004,22.65,22.65,22.500000000000004,22.65,22.800000000000004
2021-09-14,1,22.65,22.65,22.500000000000004,22.65,22.800000000000004,22.500000000000004
2021-09-15,1,22.65,22.500000000000004,22.65,22.800000000000004,22.500000000000004,22.200000000000003
2021-09-16,1,22.500000000000004,22.65,22.800000000000004,22.500000000000004,22.200000000000003,22.200000000000003
2021-09-17,1,22.65,22.800000000000004,22.500000000000004,22.200000000000003,22.200000000000003,22.350000000000005
2021-09-18,1,22.800000000000004,22.500000000000004,22.200000000000003,22.200000000000003,22.350000000000005,22.350000000000005
2021-09-19,1,22.500000000000004,22.200000000000003,22.200000000000003,22.350000000000005,22.350000000000005,22.200000000000003
2021-09-20,1,22.200000000000003,22.200000000000003,22.350000000000005,22.350000000000005,22.200000000000003,22.200000000000003
2021-09-21,1,22.200000000000003,22.350000000000005,22.350000000000005,22.200000000000003,22.200000000000003,20.72
2021-09-22,1,22.350000000000005,22.350000000000005,22.200000000000003,22.200000000000003,20.72,19.11
2021-09-23,1,22.350000000000005,22.200000000000003,22.200000000000003,20.72,19.11,19.24
2021-09-24,1,22.200000000000003,22.200000000000003,20.72,19.11,19.24,19.11
2021-09-25,1,22.200000000000003,20.72,19.11,19.24,19.11,19.11
2021-09-26,1,20.72,19.11,19.24,19.11,19.11,19.24
2021-09-27,1,19.11,19.24,19.11,19.11,19.24,20.58
2021-09-28,1,19.24,19.11,19.11,19.24,20.58,20.58
2021-09-29,1,19.11,19.11,19.24,20.58,20.58,20.58
2021-09-30,1,19.11,19.24,20.58,20.58,20.58,23.680000000000003
2021-10-01,1,19.24,20.58,20.58,20.58,23.680000000000003,23.680000000000003
2021-10-02,1,20.58,20.58,20.58,23.680000000000003,23.680000000000003,23.680000000000003
2021-10-03,1,20.58,20.58,23.680000000000003,23.680000000000003,23.680000000000003,23.520000000000003
2021-10-04,1,20.58,23.680000000000003,23.680000000000003,23.680000000000003,23.520000000000003,23.520000000000003
2021-10-05,1,23.680000000000003,23.680000000000003,23.680000000000003,23.520000000000003,23.520000000000003,23.360000000000003
2021-10-06,1,23.680000000000003,23.680000000000003,23.520000000000003,23.520000000000003,23.360000000000003,23.520000000000003
2021-10-07,1,23.680000000000003,23.520000000000003,23.520000000000003,23.360000000000003,23.520000000000003,23.360000000000003
2021-10-08,1,23.520000000000003,23.520000000000003,23.360000000000003,23.520000000000003,23.360000000000003,23.520000000000003
2021-10-09,1,23.520000000000003,23.360000000000003,23.520000000000003,23.360000000000003,23.520000000000003,23.520000000000003
2021-10-10,1,23.360000000000003,23.520000000000003,23.360000000000003,23.520000000000003,23.520000000000003,23.520000000000003
2021-10-11,1,23.520000000000003,23.360000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003
2021-10-12,1,23.360000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003
2021-10-13,1,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003
2021-10-14,1,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003
2021-10-15,1,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.360000000000003
2021-10-16,1,23.520000000000003,23.520000000000003,23.520000000000003,23.520000000000003,23.360000000000003,21.9
2021-10-17,1,23.520000000000003,23.520000000000003,23.520000000000003,23.360000000000003,21.9,21.9
2019-10-21,4,126.5,123.28,123.28,123.28,123.28,118.21999999999998
2019-10-22,4,123.28,123.28,123.28,123.28,118.21999999999998,118.21999999999998
2019-10-23,4,123.28,123.28,123.28,118.21999999999998,118.21999999999998,107.94
2019-10-24,4,123.28,123.28,118.21999999999998,118.21999999999998,107.94,110.46
2019-10-25,4,123.28,118.21999999999998,118.21999999999998,107.94,110.46,110.46
2019-10-26,4,118.21999999999998,118.21999999999998,107.94,110.46,110.46,113.09000000000002
2019-10-27,4,118.21999999999998,107.94,110.46,110.46,113.09000000000002,113.09000000000002
2019-10-28,4,107.94,110.46,110.46,113.09000000000002,113.09000000000002,117.45
2019-10-29,4,110.46,110.46,113.09000000000002,113.09000000000002,117.45,117.45
2019-10-30,4,110.46,113.09000000000002,113.09000000000002,117.45,117.45,117.45
2019-10-31,4,113.09000000000002,113.09000000000002,117.45,117.45,117.45,116.54999999999998
2019-11-01,4,113.09000000000002,117.45,117.45,117.45,116.54999999999998,115.2
2019-11-02,4,117.45,117.45,117.45,116.54999999999998,115.2,115.2
2019-11-03,4,117.45,117.45,116.54999999999998,115.2,115.2,115.2
2019-11-04,4,117.45,116.54999999999998,115.2,115.2,115.2,115.2
2019-11-05,4,116.54999999999998,115.2,115.2,115.2,115.2,108.9
2019-11-06,4,115.2,115.2,115.2,115.2,108.9,108.9
2019-11-07,4,115.2,115.2,115.2,108.9,108.9,108.9
2019-11-08,4,115.2,115.2,108.9,108.9,108.9,108.9
2019-11-09,4,115.2,108.9,108.9,108.9,108.9,108.9
2019-11-10,4,108.9,108.9,108.9,108.9,108.9,103.5
2019-11-11,4,108.9,108.9,108.9,108.9,103.5,103.5
2019-11-12,4,108.9,108.9,108.9,103.5,103.5,95.03000000000002
2019-11-13,4,108.9,108.9,103.5,103.5,95.03000000000002,95.03000000000002
2019-11-14,4,108.9,103.5,103.5,95.03000000000002,95.03000000000002,95.03000000000002
2019-11-15,4,103.5,103.5,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002
2019-11-16,4,103.5,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002
2019-11-17,4,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002
2019-11-18,4,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002
2019-11-19,4,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002
2019-11-20,4,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,113.52
2019-11-21,4,95.03000000000002,95.03000000000002,95.03000000000002,95.03000000000002,113.52,113.52
2019-11-22,4,95.03000000000002,95.03000000000002,95.03000000000002,113.52,113.52,113.52
2019-11-23,4,95.03000000000002,95.03000000000002,113.52,113.52,113.52,113.52
2019-11-24,4,95.03000000000002,113.52,113.52,113.52,113.52,113.52
2019-11-25,4,113.52,113.52,113.52,113.52,113.52,113.52
2019-11-26,4,113.52,113.52,113.52,113.52,113.52,113.52
2019-11-27,4,113.52,113.52,113.52,113.52,113.52,113.52
2019-11-28,4,113.52,113.52,113.52,113.52,113.52,113.52
2019-11-29,4,113.52,113.52,113.52,113.52,113.52,113.52
2019-11-30,4,113.52,113.52,113.52,113.52,113.52,113.52
2019-12-01,4,113.52,113.52,113.52,113.52,113.52,110.88
2019-12-02,4,113.52,113.52,113.52,113.52,110.88,110.88
2019-12-03,4,113.52,113.52,113.52,110.88,110.88,108.24
2019-12-04,4,113.52,113.52,110.88,110.88,108.24,108.24
2019-12-05,4,113.52,110.88,110.88,108.24,108.24,93.89
2019-12-06,4,110.88,110.88,108.24,108.24,93.89,87.02
2019-12-07,4,110.88,108.24,108.24,93.89,87.02,80.14999999999999
2019-12-08,4,108.24,108.24,93.89,87.02,80.14999999999999,80.14999999999999
2019-12-09,4,108.24,93.89,87.02,80.14999999999999,80.14999999999999,77.69999999999999
2019-12-10,4,93.89,87.02,80.14999999999999,80.14999999999999,77.69999999999999,77.69999999999999
2019-12-11,4,87.02,80.14999999999999,80.14999999999999,77.69999999999999,77.69999999999999,77.69999999999999
2019-12-12,4,80.14999999999999,80.14999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999
2019-12-13,4,80.14999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999
2019-12-14,4,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999
2019-12-15,4,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999
2019-12-16,4,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999
2019-12-17,4,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999
2019-12-18,4,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,79.92
2019-12-19,4,77.69999999999999,77.69999999999999,77.69999999999999,77.69999999999999,79.92,79.92
2019-12-20,4,77.69999999999999,77.69999999999999,77.69999999999999,79.92,79.92,79.92
2019-12-21,4,77.69999999999999,77.69999999999999,79.92,79.92,79.92,79.92
2019-12-22,4,77.69999999999999,79.92,79.92,79.92,79.92,79.92
2019-12-23,4,79.92,79.92,79.92,79.92,79.92,79.92
2019-12-24,4,79.92,79.92,79.92,79.92,79.92,75.6
2019-12-25,4,79.92,79.92,79.92,79.92,75.6,79.92
2019-12-26,4,79.92,79.92,79.92,75.6,79.92,79.92
2019-12-27,4,79.92,79.92,75.6,79.92,79.92,79.92
2019-12-28,4,79.92,75.6,79.92,79.92,79.92,79.92
2019-12-29,4,75.6,79.92,79.92,79.92,79.92,79.92
2019-12-30,4,79.92,79.92,79.92,79.92,79.92,79.92
2019-12-31,4,79.92,79.92,79.92,79.92,79.92,79.92
2020-01-01,4,79.92,79.92,79.92,79.92,79.92,79.92
2020-01-02,4,79.92,79.92,79.92,79.92,79.92,79.92
2020-01-03,4,79.92,79.92,79.92,79.92,79.92,79.92
2020-01-04,4,79.92,79.92,79.92,79.92,79.92,79.92
2020-01-05,4,79.92,79.92,79.92,79.92,79.92,79.92
2020-01-06,4,79.92,79.92,79.92,79.92,79.92,79.92
2020-01-07,4,79.92,79.92,79.92,79.92,79.92,79.92
2020-01-08,4,79.92,79.92,79.92,79.92,79.92,79.92
2020-01-09,4,79.92,79.92,79.92,79.92,79.92,93.24
2020-01-10,4,79.92,79.92,79.92,79.92,93.24,92.88
2020-01-11,4,79.92,79.92,79.92,93.24,92.88,93.96
2020-01-12,4,79.92,79.92,93.24,92.88,93.96,92.16
2020-01-13,4,79.92,93.24,92.88,93.96,92.16,92.88
2020-01-14,4,93.24,92.88,93.96,92.16,92.88,93.96
2020-01-15,4,92.88,93.96,92.16,92.88,93.96,95.4
2020-01-16,4,93.96,92.16,92.88,93.96,95.4,93.6
2020-01-17,4,92.16,92.88,93.96,95.4,93.6,89.08
2020-01-18,4,92.88,93.96,95.4,93.6,89.08,88.05999999999999
2020-01-19,4,93.96,95.4,93.6,89.08,88.05999999999999,87.72
2020-01-20,4,95.4,93.6,89.08,88.05999999999999,87.72,88.39999999999999
2020-01-21,4,93.6,89.08,88.05999999999999,87.72,88.39999999999999,89.41999999999999
2020-01-22,4,89.08,88.05999999999999,87.72,88.39999999999999,89.41999999999999,88.39999999999999
2020-01-23,4,88.05999999999999,87.72,88.39999999999999,89.41999999999999,88.39999999999999,88.39999999999999
2020-01-24,4,87.72,88.39999999999999,89.41999999999999,88.39999999999999,88.39999999999999,88.39999999999999
2020-01-25,4,88.39999999999999,89.41999999999999,88.39999999999999,88.39999999999999,88.39999999999999,93.6
2020-01-26,4,89.41999999999999,88.39999999999999,88.39999999999999,88.39999999999999,93.6,97.2
2020-01-27,4,88.39999999999999,88.39999999999999,88.39999999999999,93.6,97.2,94.68
2020-01-28,4,88.39999999999999,88.39999999999999,93.6,97.2,94.68,94.68
2020-01-29,4,88.39999999999999,93.6,97.2,94.68,94.68,94.68
2020-01-30,4,93.6,97.2,94.68,94.68,94.68,94.68
2020-01-31,4,97.2,94.68,94.68,94.68,94.68,94.68
2020-02-01,4,94.68,94.68,94.68,94.68,94.68,94.68
2020-02-02,4,94.68,94.68,94.68,94.68,94.68,92.88
2020-02-03,4,94.68,94.68,94.68,94.68,92.88,92.16
2020-02-04,4,94.68,94.68,94.68,92.88,92.16,92.88
2020-02-05,4,94.68,94.68,92.88,92.16,92.88,85.67999999999999
2020-02-06,4,94.68,92.88,92.16,92.88,85.67999999999999,86.35999999999999
2020-02-07,4,92.88,92.16,92.88,85.67999999999999,86.35999999999999,86.02
2020-02-08,4,92.16,92.88,85.67999999999999,86.35999999999999,86.02,86.35999999999999
2020-02-09,4,92.88,85.67999999999999,86.35999999999999,86.02,86.35999999999999,86.8
2020-02-10,4,85.67999999999999,86.35999999999999,86.02,86.35999999999999,86.8,87.5
2020-02-11,4,86.35999999999999,86.02,86.35999999999999,86.8,87.5,89.6
2020-02-12,4,86.02,86.35999999999999,86.8,87.5,89.6,90.72
2020-02-13,4,86.35999999999999,86.8,87.5,89.6,90.72,90.72
2020-02-14,4,86.8,87.5,89.6,90.72,90.72,92.16
2020-02-15,4,87.5,89.6,90.72,90.72,92.16,91.08
2020-02-16,4,89.6,90.72,90.72,92.16,91.08,90.0
2020-02-17,4,90.72,90.72,92.16,91.08,90.0,90.0
2020-02-18,4,90.72,92.16,91.08,90.0,90.0,89.28
2020-02-19,4,92.16,91.08,90.0,90.0,89.28,88.2
2020-02-20,4,91.08,90.0,90.0,89.28,88.2,88.2
2020-02-21,4,90.0,90.0,89.28,88.2,88.2,87.11999999999999
2020-02-22,4,90.0,89.28,88.2,88.2,87.11999999999999,86.39999999999999
2020-02-23,4,89.28,88.2,88.2,87.11999999999999,86.39999999999999,85.67999999999999
2020-02-24,4,88.2,88.2,87.11999999999999,86.39999999999999,85.67999999999999,83.16
2020-02-25,4,88.2,87.11999999999999,86.39999999999999,85.67999999999999,83.16,75.24
2020-02-26,4,87.11999999999999,86.39999999999999,85.67999999999999,83.16,75.24,75.24
2020-02-27,4,86.39999999999999,85.67999999999999,83.16,75.24,75.24,74.57999999999998
2020-02-28,4,85.67999999999999,83.16,75.24,75.24,74.57999999999998,75.24
2020-02-29,4,83.16,75.24,75.24,74.57999999999998,75.24,75.57
2020-03-01,4,75.24,75.24,74.57999999999998,75.24,75.57,75.24
2020-03-02,4,75.24,74.57999999999998,75.24,75.57,75.24,71.30000000000001
2020-03-03,4,74.57999999999998,75.24,75.57,75.24,71.30000000000001,70.68
2020-03-04,4,75.24,75.57,75.24,71.30000000000001,70.68,69.13000000000001
2020-03-05,4,75.57,75.24,71.30000000000001,70.68,69.13000000000001,65.54
